date,maxTemp,minTemp,precip,snow
7/24/53,80,51,0,0
7/25/53,90,67,0,0
7/26/53,88,65,192,0
7/27/53,85,64,346,0
7/28/53,85,70,0,0
7/29/53,83,66,9,0
7/30/53,76,62,2,0
7/31/53,85,64,2,0
8/1/53,88,72,3,0
8/2/53,82,68,263,0
8/3/53,87,67,195,0
8/4/53,74,68,132,0
8/5/53,74,58,2,0
8/6/53,78,61,2,0
8/7/53,76,54,0,0
8/8/53,74,59,0,0
8/9/53,80,53,0,0
8/10/53,83,59,0,0
8/11/53,80,66,0,0
8/12/53,83,56,0,0
8/13/53,85,53,0,0
8/14/53,82,63,0,0
8/15/53,74,52,0,0
8/16/53,80,53,0,0
8/17/53,78,47,0,0
8/18/53,80,49,0,0
8/19/53,73,50,0,0
8/20/53,78,44,0,0
8/21/53,82,44,0,0
8/22/53,82,50,0,0
8/23/53,84,51,0,0
8/24/53,87,56,0,0
8/25/53,90,69,0,0
8/26/53,92,58,0,0
8/27/53,91,64,0,0
8/28/53,92,57,0,0
8/29/53,92,60,0,0
8/30/53,90,66,0,0
8/31/53,94,66,18,0
9/1/53,95,69,0,0
9/2/53,93,63,0,0
9/3/53,86,60,0,0
9/4/53,71,45,25,0
9/5/53,75,43,0,0
9/6/53,72,49,0,0
9/7/53,74,37,2,0
9/8/53,78,41,0,0
9/9/53,73,57,9,0
9/10/53,79,49,0,0
9/11/53,86,54,0,0
9/12/53,73,53,0,0
9/13/53,65,32,0,0
9/14/53,71,46,0,0
9/15/53,76,45,0,0
9/16/53,79,38,0,0
9/17/53,80,45,0,0
9/18/53,79,57,0,0
9/19/53,78,37,10,0
9/20/53,70,50,29,0
9/21/53,59,40,5,0
9/22/53,66,30,0,0
9/23/53,73,37,0,0
9/24/53,82,49,0,0
9/25/53,68,53,9,0
9/26/53,78,36,0,0
9/27/53,72,34,0,0
9/28/53,78,41,0,0
9/29/53,88,58,0,0
9/30/53,78,36,0,0
10/1/53,79,35,0,0
10/2/53,90,54,0,0
10/3/53,81,63,4,0
10/4/53,69,35,0,0
10/5/53,70,30,0,0
10/6/53,58,42,0,0
10/7/53,59,26,0,0
10/8/53,71,40,0,0
10/9/53,71,32,0,0
10/10/53,78,34,0,0
10/11/53,71,35,0,0
10/12/53,63,32,0,0
10/13/53,73,38,0,0
10/14/53,83,45,0,0
10/15/53,85,43,0,0
10/16/53,85,41,0,0
10/17/53,76,63,0,0
10/18/53,81,54,20,0
10/19/53,80,55,40,0
10/20/53,81,50,0,0
10/21/53,79,45,0,0
10/22/53,74,58,5,0
10/23/53,65,48,0,0
10/24/53,55,43,0,0
10/25/53,57,29,0,0
10/26/53,53,38,0,0
10/27/53,51,20,0,0
10/28/53,51,32,0,0
10/29/53,62,21,0,0
10/30/53,75,38,0,0
10/31/53,64,41,0,0
11/1/53,62,31,0,0
11/2/53,74,30,0,0
11/3/53,67,30,0,0
11/4/53,49,19,0,0
11/5/53,40,10,0,0
11/6/53,44,11,0,0
11/7/53,49,13,0,0
11/8/53,48,21,0,0
11/9/53,50,13,0,0
11/10/53,58,20,0,0
11/11/53,51,35,0,0
11/12/53,52,21,0,0
11/13/53,63,25,0,0
11/14/53,65,41,0,0
11/15/53,66,26,0,0
11/16/53,73,36,0,0
11/17/53,69,29,0,0
11/18/53,70,55,0,0
11/19/53,63,56,1,0
11/20/53,60,42,99,0
11/21/53,42,32,17,0
11/22/53,35,30,0,0
11/23/53,47,25,0,0
11/24/53,42,33,0,0
11/25/53,35,28,0,0
11/26/53,30,22,0,0
11/27/53,27,21,9,2
11/28/53,25,17,0,0
11/29/53,33,22,12,2
11/30/53,38,13,0,0
12/1/53,34,11,0,0
12/2/53,44,33,0,0
12/3/53,49,36,10,0
12/4/53,51,26,49,0
12/5/53,39,21,0,0
12/6/53,39,25,23,0
12/7/53,42,27,0,0
12/8/53,36,26,0,0
12/9/53,32,26,0,0
12/10/53,30,17,3,1
12/11/53,36,26,0,0
12/12/53,37,16,0,0
12/13/53,36,31,3,1
12/14/53,31,18,0,0
12/15/53,18,11,0,0
12/16/53,12,-5,6,2
12/17/53,12,-14,0,0
12/18/53,29,-4,0,0
12/19/53,40,14,0,0
12/20/53,40,25,0,0
12/21/53,37,28,14,0
12/22/53,28,6,7,0
12/23/53,23,-3,0,0
12/24/53,43,18,0,0
12/25/53,41,22,0,0
12/26/53,38,27,0,0
12/27/53,40,23,0,0
12/28/53,34,17,0,0
12/29/53,35,23,0,0
12/30/53,23,1,0,0
12/31/53,39,16,0,0
1/1/54,39,25,0,0
1/2/54,40,24,0,0
1/3/54,32,18,0,0
1/4/54,34,23,0,0
1/5/54,41,13,0,0
1/6/54,32,17,0,0
1/7/54,29,13,0,0
1/8/54,40,20,0,0
1/9/54,34,6,0,0
1/10/54,20,-3,0,0
1/11/54,19,2,0,0
1/12/54,8,-11,0,0
1/13/54,21,-9,0,0
1/14/54,33,17,0,0
1/15/54,30,6,0,0
1/16/54,29,-6,0,0
1/17/54,6,-20,0,0
1/18/54,31,4,0,0
1/19/54,32,3,0,0
1/20/54,29,0,4,0
1/21/54,2,-17,3,0
1/22/54,22,-9,0,0
1/23/54,40,16,0,0
1/24/54,36,10,0,0
1/25/54,19,5,0,0
1/26/54,25,12,6,0
1/27/54,27,5,46,9
1/28/54,24,-11,0,0
1/29/54,38,8,0,0
1/30/54,32,-2,0,0
1/31/54,32,-9,0,0
2/1/54,42,21,0,0
2/2/54,42,19,0,0
2/3/54,39,17,0,0
2/4/54,45,30,0,0
2/5/54,38,26,0,0
2/6/54,32,17,0,0
2/7/54,39,7,0,0
2/8/54,48,33,0,0
2/9/54,49,19,0,0
2/10/54,40,27,0,0
2/11/54,30,10,0,0
2/12/54,21,-2,0,0
2/13/54,48,20,0,0
2/14/54,58,30,0,0
2/15/54,51,36,0,0
2/16/54,44,28,0,0
2/17/54,44,19,0,0
2/18/54,53,30,0,0
2/19/54,54,32,0,0
2/20/54,51,42,17,0
2/21/54,45,31,26,0
2/22/54,37,17,0,0
2/23/54,39,32,2,0
2/24/54,48,29,0,0
2/25/54,41,29,0,0
2/26/54,36,22,0,0
2/27/54,39,30,0,0
2/28/54,39,26,0,0
3/1/54,45,15,0,0
3/2/54,37,24,0,0
3/3/54,27,6,0,0
3/4/54,28,6,0,0
3/5/54,29,4,0,0
3/6/54,50,10,0,0
3/7/54,45,21,0,0
3/8/54,41,12,0,0
3/9/54,40,31,0,0
3/10/54,42,13,0,0
3/11/54,43,31,4,0
3/12/54,39,25,15,1
3/13/54,30,19,20,3
3/14/54,31,12,0,0
3/15/54,37,15,0,0
3/16/54,44,14,0,0
3/17/54,57,25,0,0
3/18/54,59,38,0,0
3/19/54,54,36,10,0
3/20/54,38,24,0,0
3/21/54,45,15,0,0
3/22/54,40,27,9,1
3/23/54,47,21,0,0
3/24/54,43,33,0,0
3/25/54,54,34,32,0
3/26/54,41,23,0,0
3/27/54,54,25,6,1
3/28/54,47,22,2,0
3/29/54,30,17,0,0
3/30/54,36,16,0,0
3/31/54,35,19,0,0
4/1/54,48,22,0,0
4/2/54,40,23,18,0
4/3/54,24,10,0,0
4/4/54,45,23,0,0
4/5/54,69,26,0,0
4/6/54,78,50,30,0
4/7/54,73,40,49,0
4/8/54,47,26,0,0
4/9/54,56,32,0,0
4/10/54,68,48,0,0
4/11/54,60,29,0,0
4/12/54,66,23,0,0
4/13/54,75,46,0,0
4/14/54,80,51,0,0
4/15/54,76,45,21,0
4/16/54,51,35,13,0
4/17/54,74,30,0,0
4/18/54,65,44,0,0
4/19/54,62,40,0,0
4/20/54,64,42,0,0
4/21/54,63,49,107,0
4/22/54,58,34,0,0
4/23/54,62,43,0,0
4/24/54,66,54,0,0
4/25/54,64,53,50,0
4/26/54,80,52,9,0
4/27/54,70,45,16,0
4/28/54,52,46,0,0
4/29/54,60,44,0,0
4/30/54,65,53,75,0
5/1/54,65,43,190,0
5/2/54,50,39,51,0
5/3/54,39,29,54,0
5/4/54,48,31,5,0
5/5/54,53,32,0,0
5/6/54,57,30,0,0
5/7/54,52,28,0,0
5/8/54,50,35,7,0
5/9/54,52,31,9,0
5/10/54,62,36,0,0
5/11/54,63,35,0,0
5/12/54,67,40,0,0
5/13/54,71,36,0,0
5/14/54,74,38,0,0
5/15/54,82,52,0,0
5/16/54,76,46,0,0
5/17/54,68,38,0,0
5/18/54,64,35,0,0
5/19/54,62,38,7,0
5/20/54,68,30,0,0
5/21/54,68,47,0,0
5/22/54,80,43,0,0
5/23/54,82,59,0,0
5/24/54,79,57,2,0
5/25/54,71,38,0,0
5/26/54,68,39,0,0
5/27/54,64,50,39,0
5/28/54,67,56,117,0
5/29/54,67,50,3,0
5/30/54,75,43,0,0
5/31/54,77,65,0,0
6/1/54,71,48,23,0
6/2/54,60,42,0,0
6/3/54,59,49,72,0
6/4/54,68,38,8,0
6/5/54,70,43,0,0
6/6/54,78,60,0,0
6/7/54,82,68,0,0
6/8/54,82,47,0,0
6/9/54,85,61,0,0
6/10/54,83,67,2,0
6/11/54,89,69,0,0
6/12/54,89,66,0,0
6/13/54,88,59,0,0
6/14/54,91,65,0,0
6/15/54,86,67,0,0
6/16/54,84,66,0,0
6/17/54,88,59,0,0
6/18/54,85,66,57,0
6/19/54,81,68,13,0
6/20/54,85,63,225,0
6/21/54,79,67,63,0
6/22/54,80,59,112,0
6/23/54,83,53,0,0
6/24/54,90,68,0,0
6/25/54,94,75,0,0
6/26/54,90,72,0,0
6/27/54,81,62,0,0
6/28/54,86,60,0,0
6/29/54,90,68,27,0
6/30/54,82,60,0,0
7/1/54,79,55,0,0
7/2/54,83,64,6,0
7/3/54,81,60,70,0
7/4/54,82,67,7,0
7/5/54,84,59,0,0
7/6/54,96,59,0,0
7/7/54,88,67,30,0
7/8/54,78,56,0,0
7/9/54,81,61,0,0
7/10/54,84,64,0,0
7/11/54,92,65,0,0
7/12/54,91,69,0,0
7/13/54,93,62,0,0
7/14/54,90,70,0,0
7/15/54,83,57,0,0
7/16/54,83,62,0,0
7/17/54,86,65,0,0
7/18/54,88,65,0,0
7/19/54,95,56,0,0
7/20/54,92,69,0,0
7/21/54,80,66,33,0
7/22/54,82,54,0,0
7/23/54,79,63,11,0
7/24/54,83,56,2,0
7/25/54,88,59,0,0
7/26/54,89,57,0,0
7/27/54,89,60,0,0
7/28/54,83,65,33,0
7/29/54,89,62,3,0
7/30/54,88,67,0,0
7/31/54,78,59,97,0
8/1/54,82,54,0,0
8/2/54,82,57,0,0
8/3/54,79,51,0,0
8/4/54,76,57,0,0
8/5/54,78,53,0,0
8/6/54,79,53,0,0
8/7/54,76,53,0,0
8/8/54,80,53,12,0
8/9/54,83,54,13,0
8/10/54,81,54,0,0
8/11/54,73,50,0,0
8/12/54,78,43,0,0
8/13/54,78,46,0,0
8/14/54,84,64,17,0
8/15/54,90,60,0,0
8/16/54,85,66,14,0
8/17/54,74,59,0,0
8/18/54,82,61,102,0
8/19/54,85,54,0,0
8/20/54,85,62,0,0
8/21/54,80,61,0,0
8/22/54,87,65,2,0
8/23/54,86,68,23,0
8/24/54,87,67,16,0
8/25/54,82,69,85,0
8/26/54,75,64,61,0
8/27/54,73,62,0,0
8/28/54,88,63,0,0
8/29/54,83,60,0,0
8/30/54,75,54,0,0
8/31/54,77,47,0,0
9/1/54,86,52,0,0
9/2/54,83,59,0,0
9/3/54,74,52,0,0
9/4/54,88,60,3,0
9/5/54,85,65,0,0
9/6/54,93,61,0,0
9/7/54,88,51,0,0
9/8/54,70,44,0,0
9/9/54,65,54,23,0
9/10/54,68,54,67,0
9/11/54,74,42,0,0
9/12/54,73,58,0,0
9/13/54,67,58,21,0
9/14/54,60,53,75,0
9/15/54,61,54,0,0
9/16/54,61,52,0,0
9/17/54,73,58,6,0
9/18/54,87,60,0,0
9/19/54,81,55,0,0
9/20/54,80,42,0,0
9/21/54,74,45,0,0
9/22/54,63,34,0,0
9/23/54,71,32,0,0
9/24/54,75,51,0,0
9/25/54,81,39,0,0
9/26/54,79,42,0,0
9/27/54,82,46,0,0
9/28/54,70,49,0,0
9/29/54,79,62,34,0
9/30/54,69,52,85,0
10/1/54,54,39,0,0
10/2/54,59,51,32,0
10/3/54,82,58,10,0
10/4/54,66,55,0,0
10/5/54,55,43,0,0
10/6/54,54,42,7,0
10/7/54,54,28,0,0
10/8/54,57,43,32,0
10/9/54,71,52,0,0
10/10/54,72,56,18,0
10/11/54,68,57,29,0
10/12/54,69,50,0,0
10/13/54,70,41,0,0
10/14/54,61,44,127,0
10/15/54,49,38,22,0
10/16/54,57,39,0,0
10/17/54,55,29,0,0
10/18/54,54,26,0,0
10/19/54,54,24,0,0
10/20/54,58,23,0,0
10/21/54,65,31,0,0
10/22/54,70,32,0,0
10/23/54,71,35,0,0
10/24/54,71,31,0,0
10/25/54,71,35,0,0
10/26/54,58,39,0,0
10/27/54,53,31,23,0
10/28/54,57,32,0,0
10/29/54,45,32,5,0
10/30/54,36,22,0,0
10/31/54,42,18,0,0
11/1/54,36,23,4,0
11/2/54,37,22,1,0
11/3/54,46,20,0,0
11/4/54,41,30,0,0
11/5/54,45,16,0,0
11/6/54,53,23,0,0
11/7/54,67,24,0,0
11/8/54,59,26,0,0
11/9/54,56,27,0,0
11/10/54,63,29,0,0
11/11/54,64,47,0,0
11/12/54,56,22,0,0
11/13/54,65,42,0,0
11/14/54,46,31,0,0
11/15/54,54,19,0,0
11/16/54,65,40,0,0
11/17/54,69,34,0,0
11/18/54,57,40,0,0
11/19/54,45,36,0,0
11/20/54,46,36,0,0
11/21/54,45,26,0,0
11/22/54,45,26,0,0
11/23/54,48,22,1,0
11/24/54,40,31,16,0
11/25/54,31,26,1,0
11/26/54,31,20,0,0
11/27/54,48,28,8,1
11/28/54,39,25,0,0
11/29/54,30,23,1,0
11/30/54,28,13,0,0
12/1/54,31,26,28,7
12/2/54,30,13,0,0
12/3/54,31,19,0,0
12/4/54,38,5,0,0
12/5/54,31,7,0,0
12/6/54,28,-7,0,0
12/7/54,32,1,0,0
12/8/54,34,12,0,0
12/9/54,30,24,5,1
12/10/54,34,6,0,0
12/11/54,37,9,0,0
12/12/54,35,21,0,0
12/13/54,29,18,0,0
12/14/54,32,18,0,0
12/15/54,35,26,17,1
12/16/54,32,23,0,0
12/17/54,32,29,12,2
12/18/54,30,23,0,0
12/19/54,23,0,0,0
12/20/54,31,9,0,0
12/21/54,30,25,0,0
12/22/54,31,25,0,0
12/23/54,41,20,0,0
12/24/54,38,14,0,0
12/25/54,41,27,0,0
12/26/54,38,27,0,0
12/27/54,33,25,0,0
12/28/54,27,18,0,0
12/29/54,25,2,0,0
12/30/54,32,3,0,0
12/31/54,30,6,0,0
1/1/55,39,20,0,0
1/2/55,32,12,0,0
1/3/55,43,29,0,0
1/4/55,36,22,0,0
1/5/55,35,29,5,0
1/6/55,30,11,0,0
1/7/55,36,9,0,0
1/8/55,35,27,0,0
1/9/55,35,23,0,0
1/10/55,25,15,0,0
1/11/55,30,22,0,0
1/12/55,28,16,1,1
1/13/55,23,7,1,0
1/14/55,37,17,0,0
1/15/55,36,18,0,0
1/16/55,22,10,0,0
1/17/55,23,1,0,0
1/18/55,21,15,0,0
1/19/55,29,9,0,0
1/20/55,31,12,0,0
1/21/55,31,19,9,3
1/22/55,20,5,1,0
1/23/55,13,-1,0,0
1/24/55,15,8,0,0
1/25/55,17,-6,0,0
1/26/55,15,-7,3,1
1/27/55,2,-23,1,0
1/28/55,3,-7,3,1
1/29/55,16,-10,0,0
1/30/55,16,-18,0,0
1/31/55,35,10,0,0
2/1/55,25,10,0,0
2/2/55,28,5,0,0
2/3/55,22,-9,0,0
2/4/55,25,16,0,0
2/5/55,32,20,13,2
2/6/55,28,-4,0,0
2/7/55,25,-6,0,0
2/8/55,35,5,0,0
2/9/55,34,17,0,0
2/10/55,24,-9,2,1
2/11/55,5,-14,0,0
2/12/55,7,-11,0,0
2/13/55,23,-6,0,0
2/14/55,29,-5,0,0
2/15/55,39,2,0,0
2/16/55,35,23,0,0
2/17/55,35,2,0,0
2/18/55,36,28,0,0
2/19/55,38,33,12,0
2/20/55,36,15,8,0
2/21/55,24,10,0,0
2/22/55,24,4,0,0
2/23/55,30,10,0,0
2/24/55,27,10,7,2
2/25/55,38,-8,0,0
2/26/55,37,30,0,0
2/27/55,30,24,5,0
2/28/55,33,27,0,0
3/1/55,42,21,0,0
3/2/55,40,17,0,0
3/3/55,46,27,0,0
3/4/55,40,31,0,0
3/5/55,33,12,0,0
3/6/55,25,5,0,0
3/7/55,15,-6,0,0
3/8/55,52,11,6,1
3/9/55,57,26,0,0
3/10/55,61,27,0,0
3/11/55,55,32,0,0
3/12/55,50,34,0,0
3/13/55,48,20,0,0
3/14/55,49,36,0,0
3/15/55,48,27,18,0
3/16/55,36,17,0,0
3/17/55,33,15,0,0
3/18/55,40,13,0,0
3/19/55,50,31,0,0
3/20/55,40,25,0,0
3/21/55,33,21,49,6
3/22/55,31,13,8,1
3/23/55,36,5,0,0
3/24/55,30,10,0,0
3/25/55,21,7,0,0
3/26/55,24,1,0,0
3/27/55,31,12,0,0
3/28/55,39,3,0,0
3/29/55,54,16,0,0
3/30/55,62,33,0,0
3/31/55,66,29,0,0
4/1/55,67,30,0,0
4/2/55,71,27,0,0
4/3/55,65,37,0,0
4/4/55,55,41,0,0
4/5/55,59,38,40,0
4/6/55,50,38,0,0
4/7/55,53,25,0,0
4/8/55,69,27,0,0
4/9/55,76,43,0,0
4/10/55,77,40,0,0
4/11/55,73,43,0,0
4/12/55,63,50,0,0
4/13/55,60,52,0,0
4/14/55,53,44,73,0
4/15/55,65,43,0,0
4/16/55,69,45,0,0
4/17/55,72,31,0,0
4/18/55,74,53,0,0
4/19/55,69,44,23,0
4/20/55,70,53,7,0
4/21/55,72,36,0,0
4/22/55,70,33,0,0
4/23/55,65,47,0,0
4/24/55,52,44,143,0
4/25/55,68,43,24,0
4/26/55,70,36,0,0
4/27/55,74,53,0,0
4/28/55,70,56,5,0
4/29/55,73,32,0,0
4/30/55,75,38,0,0
5/1/55,81,45,0,0
5/2/55,86,62,7,0
5/3/55,85,63,0,0
5/4/55,76,52,80,0
5/5/55,72,50,0,0
5/6/55,82,40,0,0
5/7/55,80,49,5,0
5/8/55,61,33,0,0
5/9/55,58,43,15,0
5/10/55,69,45,41,0
5/11/55,76,43,0,0
5/12/55,72,45,0,0
5/13/55,77,41,0,0
5/14/55,78,45,0,0
5/15/55,78,37,0,0
5/16/55,79,38,0,0
5/17/55,76,42,0,0
5/18/55,81,40,0,0
5/19/55,85,52,0,0
5/20/55,83,52,0,0
5/21/55,84,52,0,0
5/22/55,82,59,0,0
5/23/55,88,56,0,0
5/24/55,81,55,85,0
5/25/55,66,47,0,0
5/26/55,69,50,0,0
5/27/55,70,60,105,0
5/28/55,67,54,53,0
5/29/55,65,53,61,0
5/30/55,73,39,0,0
5/31/55,73,43,0,0
6/1/55,70,57,0,0
6/2/55,77,60,90,0
6/3/55,84,63,5,0
6/4/55,81,62,0,0
6/5/55,78,55,0,0
6/6/55,75,60,65,0
6/7/55,71,55,13,0
6/8/55,72,53,2,0
6/9/55,67,46,0,0
6/10/55,69,40,0,0
6/11/55,67,56,5,0
6/12/55,61,47,0,0
6/13/55,72,48,0,0
6/14/55,78,44,0,0
6/15/55,80,48,0,0
6/16/55,81,46,0,0
6/17/55,82,56,0,0
6/18/55,78,57,0,0
6/19/55,84,56,0,0
6/20/55,88,54,0,0
6/21/55,83,51,0,0
6/22/55,79,56,3,0
6/23/55,80,48,0,0
6/24/55,81,47,0,0
6/25/55,77,52,0,0
6/26/55,80,43,0,0
6/27/55,82,46,0,0
6/28/55,84,51,0,0
6/29/55,80,65,0,0
6/30/55,92,68,113,0
7/1/55,89,65,3,0
7/2/55,88,61,71,0
7/3/55,93,72,0,0
7/4/55,92,66,52,0
7/5/55,85,68,9,0
7/6/55,85,65,0,0
7/7/55,88,68,0,0
7/8/55,92,67,25,0
7/9/55,90,67,0,0
7/10/55,83,64,9,0
7/11/55,80,62,4,0
7/12/55,86,61,8,0
7/13/55,89,60,0,0
7/14/55,90,65,0,0
7/15/55,83,65,0,0
7/16/55,74,65,0,0
7/17/55,86,59,0,0
7/18/55,89,62,0,0
7/19/55,90,63,0,0
7/20/55,91,62,0,0
7/21/55,93,67,0,0
7/22/55,96,69,0,0
7/23/55,89,70,92,0
7/24/55,82,56,0,0
7/25/55,88,58,0,0
7/26/55,98,76,0,0
7/27/55,100,74,0,0
7/28/55,99,72,0,0
7/29/55,99,73,0,0
7/30/55,100,75,0,0
7/31/55,99,71,38,0
8/1/55,95,66,104,0
8/2/55,94,70,0,0
8/3/55,95,74,0,0
8/4/55,92,71,0,0
8/5/55,93,70,0,0
8/6/55,89,69,0,0
8/7/55,81,61,0,0
8/8/55,75,56,0,0
8/9/55,82,58,0,0
8/10/55,84,61,0,0
8/11/55,83,49,0,0
8/12/55,84,47,0,0
8/13/55,84,47,0,0
8/14/55,90,48,0,0
8/15/55,91,59,0,0
8/16/55,91,62,0,0
8/17/55,95,60,0,0
8/18/55,97,63,0,0
8/19/55,96,65,0,0
8/20/55,97,75,0,0
8/21/55,104,62,0,0
8/22/55,84,58,2,0
8/23/55,84,53,0,0
8/24/55,80,61,10,0
8/25/55,82,57,13,0
8/26/55,95,67,0,0
8/27/55,92,75,0,0
8/28/55,98,62,0,0
8/29/55,89,66,0,0
8/30/55,78,52,0,0
8/31/55,72,45,0,0
9/1/55,81,37,0,0
9/2/55,82,40,0,0
9/3/55,84,40,0,0
9/4/55,93,45,0,0
9/5/55,81,45,0,0
9/6/55,81,41,0,0
9/7/55,76,38,0,0
9/8/55,75,42,0,0
9/9/55,100,58,0,0
9/10/55,91,53,0,0
9/11/55,69,28,0,0
9/12/55,72,28,0,0
9/13/55,74,52,35,0
9/14/55,86,51,0,0
9/15/55,91,46,0,0
9/16/55,93,70,0,0
9/17/55,94,71,0,0
9/18/55,94,63,0,0
9/19/55,87,67,0,0
9/20/55,77,43,18,0
9/21/55,77,52,64,0
9/22/55,80,50,0,0
9/23/55,70,57,25,0
9/24/55,63,36,0,0
9/25/55,61,37,0,0
9/26/55,59,47,21,0
9/27/55,73,55,25,0
9/28/55,74,38,0,0
9/29/55,77,56,10,0
9/30/55,62,42,43,0
10/1/55,62,30,0,0
10/2/55,70,47,0,0
10/3/55,78,52,0,0
10/4/55,72,53,0,0
10/5/55,71,61,3,0
10/6/55,71,57,95,0
10/7/55,60,48,5,0
10/8/55,66,32,3,0
10/9/55,78,52,0,0
10/10/55,79,50,0,0
10/11/55,80,51,0,0
10/12/55,76,49,0,0
10/13/55,64,29,0,0
10/14/55,52,40,0,0
10/15/55,53,30,0,0
10/16/55,58,24,0,0
10/17/55,53,42,0,0
10/18/55,56,29,0,0
10/19/55,64,25,0,0
10/20/55,66,40,0,0
10/21/55,59,30,0,0
10/22/55,62,28,0,0
10/23/55,57,40,0,0
10/24/55,45,28,40,0
10/25/55,71,26,0,0
10/26/55,79,33,0,0
10/27/55,72,33,0,0
10/28/55,57,35,0,0
10/29/55,43,34,0,0
10/30/55,36,31,18,0
10/31/55,50,28,0,0
11/1/55,52,34,0,0
11/2/55,42,28,0,0
11/3/55,34,18,0,0
11/4/55,48,16,0,0
11/5/55,58,34,0,0
11/6/55,53,24,0,0
11/7/55,32,24,0,0
11/8/55,34,28,0,0
11/9/55,48,18,0,0
11/10/55,50,32,0,0
11/11/55,48,29,1,0
11/12/55,46,24,0,0
11/13/55,39,30,0,0
11/14/55,37,13,0,0
11/15/55,40,30,31,0
11/16/55,30,9,11,2
11/17/55,28,11,0,0
11/18/55,27,21,1,0
11/19/55,35,12,14,3
11/20/55,45,13,0,0
11/21/55,37,23,0,0
11/22/55,42,32,0,0
11/23/55,39,20,4,0
11/24/55,38,10,0,0
11/25/55,34,26,0,0
11/26/55,47,16,0,0
11/27/55,40,5,0,0
11/28/55,17,0,1,0
11/29/55,20,12,0,0
11/30/55,25,3,0,0
12/1/55,29,12,0,0
12/2/55,35,26,19,3
12/3/55,34,29,5,1
12/4/55,37,13,15,0
12/5/55,13,0,0,0
12/6/55,35,-8,0,0
12/7/55,33,10,0,0
12/8/55,29,11,0,0
12/9/55,23,1,0,0
12/10/55,22,-9,0,0
12/11/55,24,-10,0,0
12/12/55,28,-7,0,0
12/13/55,32,16,0,0
12/14/55,22,6,0,0
12/15/55,14,3,0,0
12/16/55,24,-5,0,0
12/17/55,20,-4,0,0
12/18/55,11,-15,2,1
12/19/55,3,-15,0,0
12/20/55,10,-15,7,2
12/21/55,19,-4,3,1
12/22/55,30,15,0,0
12/23/55,41,20,0,0
12/24/55,45,31,0,0
12/25/55,33,13,0,0
12/26/55,35,18,10,4
12/27/55,35,4,0,0
12/28/55,34,28,0,0
12/29/55,31,2,0,0
12/30/55,23,-14,0,0
12/31/55,33,0,0,0
1/1/56,35,1,0,0
1/2/56,35,30,8,1
1/3/56,30,6,0,0
1/4/56,30,-5,0,0
1/5/56,39,3,0,0
1/6/56,28,5,0,0
1/7/56,27,3,0,0
1/8/56,27,-8,0,0
1/9/56,32,1,0,0
1/10/56,26,9,0,0
1/11/56,29,18,0,0
1/12/56,32,-3,0,0
1/13/56,40,-4,0,0
1/14/56,38,19,0,0
1/15/56,37,16,1,0
1/16/56,20,10,15,2
1/17/56,25,11,0,0
1/18/56,31,20,16,3
1/19/56,25,13,11,3
1/20/56,16,-12,1,0
1/21/56,2,-27,0,0
1/22/56,8,-27,0,0
1/23/56,19,-25,0,0
1/24/56,24,-9,0,0
1/25/56,29,22,0,0
1/26/56,27,7,0,0
1/27/56,32,20,0,0
1/28/56,36,29,3,0
1/29/56,29,4,0,0
1/30/56,17,-1,0,0
1/31/56,18,-15,0,0
2/1/56,22,11,5,1
2/2/56,23,7,14,3
2/3/56,18,-18,0,0
2/4/56,28,-13,0,0
2/5/56,32,-9,0,0
2/6/56,40,1,0,0
2/7/56,38,1,0,0
2/8/56,35,18,0,0
2/9/56,38,-1,0,0
2/10/56,38,12,0,0
2/11/56,32,3,0,0
2/12/56,31,8,0,0
2/13/56,40,4,0,0
2/14/56,34,10,0,0
2/15/56,23,4,0,0
2/16/56,29,12,0,0
2/17/56,29,15,0,0
2/18/56,31,-6,0,0
2/19/56,32,20,0,0
2/20/56,25,7,0,0
2/21/56,20,-5,0,0
2/22/56,25,-10,0,0
2/23/56,33,5,0,0
2/24/56,37,28,37,0
2/25/56,35,11,0,0
2/26/56,27,3,0,0
2/27/56,21,6,0,0
2/28/56,26,-7,0,0
3/1/56,47,20,0,0
3/2/56,49,25,0,0
3/3/56,40,24,0,0
3/4/56,45,20,0,0
3/5/56,52,24,0,0
3/6/56,46,34,0,0
3/7/56,36,18,36,3
3/8/56,22,7,21,3
3/9/56,37,14,24,3
3/10/56,30,18,0,0
3/11/56,26,10,44,6
3/12/56,17,-5,0,0
3/13/56,36,7,0,0
3/14/56,32,19,0,0
3/15/56,28,10,0,0
3/16/56,38,7,0,0
3/17/56,37,28,2,0
3/18/56,35,22,0,0
3/19/56,38,19,0,0
3/20/56,41,18,0,0
3/21/56,38,30,12,1
3/22/56,35,17,12,3
3/23/56,32,27,0,0
3/24/56,36,17,0,0
3/25/56,50,31,0,0
3/26/56,54,25,0,0
3/27/56,47,32,0,0
3/28/56,38,32,197,0
3/29/56,34,22,5,1
3/30/56,35,25,0,0
3/31/56,46,18,0,0
4/1/56,60,37,0,0
4/2/56,78,42,6,0
4/3/56,73,45,26,0
4/4/56,58,35,0,0
4/5/56,72,28,0,0
4/6/56,67,32,0,0
4/7/56,38,26,0,0
4/8/56,43,26,0,0
4/9/56,55,32,0,0
4/10/56,58,21,0,0
4/11/56,62,23,0,0
4/12/56,56,34,0,0
4/13/56,64,20,0,0
