YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201506,95786,580343,1,.45,"N","LAIRDSVILLE",41.2365,-76.6209,4114190,7637254
201506,95786,580343,2,1.63,"ENE","LAIRDSVILLE",41.2363,-76.5898,4114178,7635388
201506,95786,580343,3,1.35,"SE","LAIRDSVILLE",41.2165,-76.6013,4112990,7636078
201506,95786,580343,4,.43,"WSW","LAIRDSVILLE",41.2275,-76.6276,4113650,7637656
201506,95788,575358,1,1.62,"SSE","IRON MTN",45.8087,-88.036,4548522,882160
201506,95788,575359,1,2.12,"E","IRON MTN",45.8309,-88.0059,4549854,88354
201506,95788,575361,1,1.77,"ENE","IRON MTN",45.8405,-88.0165,4550430,88990
201506,95788,575364,1,.84,"NE","ANTOINE",45.84,-88.06,4550400,883600
201506,95788,575405,1,24.2,"SW","READE",45.7997,-87.9022,4547982,8754132
201506,95788,575407,1,.63,"NE","NORWAY",45.7868,-87.9111,4547208,8754666
201502,93333,560385,1,5.09,"WNW","BOCA RATON",26.3839,-80.153,2623034,809180
201502,93333,560385,2,4.95,"WNW","BOCA RATON",26.3863,-80.1489,2623178,808934
201502,93333,560386,1,14.93,"NNW","DEERFIELD BEACH",26.5283,-80.1638,2631698,809828
201502,93333,565137,1,4.7,"WNW","BOCA RATON",26.3874,-80.1434,2623244,808604
201502,93333,565137,2,4.12,"NW","BOCA RATON",26.3926,-80.1266,2623556,807596
201502,93333,565138,1,2.91,"S","MARGATE",26.2282,-80.2048,2613692,8012288
201502,93336,560392,1,2.25,"WSW","TEQUESTA",26.883,-80.1311,2652980,807866
201502,93336,565139,1,5.95,"WNW","PALM BEACH GARDENS",26.8292,-80.1608,2649752,809648
201502,93336,565140,1,1.14,"WSW","LEMON CITY",25.8111,-80.1954,2548666,8011724
201502,93336,565140,2,1.37,"NNE","MIAMI",25.7889,-80.1937,2547334,8011622
201502,93336,565140,3,1.55,"NNE","MIAMI",25.7895,-80.1878,2547370,8011268
201502,93336,565140,4,.83,"SW","LEMON CITY",25.8108,-80.1886,2548648,8011316
201502,93359,560631,1,2.1,"NNW","SAN JUAN",18.4064,-66.0659,1824384,663954
201502,93359,560631,2,2.05,"NNW","SAN JUAN",18.4062,-66.0646,1824372,663876
201502,93359,560631,3,2,"NNW","SAN JUAN",18.4054,-66.0647,1824324,663882
201502,93359,560631,4,2.05,"NNW","SAN JUAN",18.4057,-66.0655,1824342,663930
201502,93359,560631,5,2.07,"NNW","SAN JUAN",18.4059,-66.066,1824354,663960
201502,93360,560639,1,3.6,"WSW","ST THOMAS",18.337,-64.9831,1820220,6458986
201502,93360,560639,2,2.44,"WSW","ST THOMAS",18.3401,-64.9657,1820406,6457942
201502,93360,560639,3,2.37,"WSW","ST THOMAS",18.3348,-64.9624,1820088,6457744
201502,93360,560639,4,3.44,"WSW","ST THOMAS",18.3352,-64.9801,1820112,6458806
201502,92665,555325,1,.26,"WSW","KAHAKULOA",20.9988,-156.5538,2059928,15633228
201502,92665,555325,2,1.01,"S","HONOKOWAI",20.9554,-156.6812,2057324,15640872
201502,92688,555407,1,.88,"S","PAIA",20.8873,-156.3794,2053238,15622764
201502,92688,555407,2,1.59,"NNW","KOALI",20.7023,-156.0361,2042138,1562166
201502,92689,555418,1,1.06,"SW","HANA",20.7614,-155.9935,2045684,15559610
201502,92689,555418,2,7.54,"WSW","NUU",20.6001,-156.2922,2036006,15617532
201502,92689,555420,1,3.74,"ESE","KILAUEA",22.1902,-159.3512,2211412,15921072
201502,92689,555420,2,1.24,"NNW","WAIMEA KAUAI",21.9865,-159.6877,2159190,15941262
201502,92689,555424,1,2.4,"WSW","MOKULEIA",21.5657,-158.2141,2133942,15812846
201502,92689,555424,2,.57,"S","KAMILOIKI",21.3118,-157.6792,2118708,15740752
201502,92689,555428,1,1.83,"NW","MAUNALOA",21.1516,-157.2363,219096,15714178
201502,92689,555428,2,1.64,"S","HALAWA VALLEY",21.1465,-156.7529,218790,15645174
201502,92689,555429,1,7.43,"W","SHIPWRECK BEACH",20.9001,-157.0331,2054006,1571986
201502,92689,555429,2,3.12,"NE","MANELE HARBOR",20.7781,-156.8422,2046686,15650532
201502,92689,555430,1,.04,"WNW","LAHAINALUNA",20.9001,-156.6705,2054006,15640230
201502,92689,555430,2,.94,"N","KAUPO",20.6436,-156.1212,2038616,1567272
201502,92689,555431,1,3.44,"S","HALAULA",20.1802,-155.7806,2010812,15546836
201502,92689,555431,2,2.17,"NW","KEALAKEKUA",19.5551,-155.9399,1933306,15556394
201502,92693,555452,1,.5,"SE","UPOLU AIRPORT",20.2648,-155.8647,2015888,15551882
201502,92693,555452,2,2.79,"SSE","PAAUHAU",20.0406,-155.4208,202436,15525248
201502,92693,555453,1,1.65,"N","PAPAIKOU",19.8039,-155.1005,1948234,1556030
201502,92693,555453,2,3.02,"W","KAPOHO",19.5023,-154.8962,1930138,15453772
201502,92695,555455,1,1.16,"W","PEARL CITY",21.4026,-157.9978,2124156,15759868
201502,92695,555455,2,.77,"SE","WOODLAWN",21.3118,-157.7918,2118708,15747508
201502,92695,555456,1,1.31,"ENE","HALEIWA",21.5892,-158.1022,2135352,1586132
201502,92695,555456,2,1.17,"SE","PUNALUU",21.586,-157.8897,2135160,15753382
201502,92695,555457,1,1.65,"ESE","PALAAU STATE PARK",21.1678,-156.9981,2110068,15659886
201502,92695,555457,2,1.55,"SSE","HALAWA VALLEY",21.15,-156.7392,219000,15644352
201502,92695,555458,1,1.01,"SSE","HONOKOHAU",21.0077,-156.6115,21462,15636690
201502,92695,555458,2,.88,"S","HAIKU",20.9074,-156.3219,2054444,15619314
201502,92695,555459,1,3.55,"NE","PAHALA",19.2334,-155.4387,1914004,15526322
201502,92695,555459,2,3.09,"SW","NAALEHU",19.0437,-155.6083,192622,15536498
201502,92695,555460,1,1.32,"S","HONOKOWAI",20.9513,-156.676,2057078,15640560
201502,92695,555460,2,2.36,"NNW","WAIHEE",20.9628,-156.5305,2057768,15631830
201502,92782,556130,1,1.5,"NNW","GARDNER",31.27,-92.69,3116200,9241400
201502,93093,558371,1,3.26,"ESE","MORA",31.4,-82.92,3124000,8255200
201502,93096,558375,1,2.83,"NNW","FT WHITE",29.96,-82.73,2957600,8243800
201502,93360,560648,1,1.18,"WNW","ST THOMAS",18.3565,-64.9467,1821390,6456802
201502,93360,560648,2,.97,"WNW","ST THOMAS",18.3564,-64.9432,1821384,6456592
201502,93360,560648,3,.78,"WNW","ST THOMAS",18.3533,-64.9413,1821198,6456478
201502,93360,560648,4,1.04,"WNW","ST THOMAS",18.353,-64.9455,1821180,6456730
201502,93360,560648,5,1.25,"WNW","ST THOMAS",18.3548,-64.9484,1821288,6456904
201502,93360,560649,1,3.58,"WSW","ST THOMAS",18.3376,-64.9829,1820256,6458974
201502,93360,560649,2,2.25,"WSW","ST THOMAS",18.3402,-64.9628,1820412,6457768
201502,93360,560649,3,2.45,"WSW","ST THOMAS",18.3349,-64.9639,1820094,6457834
201502,93360,560649,4,3.56,"WSW","ST THOMAS",18.3344,-64.9817,1820064,6458902
201502,93360,560654,1,1.61,"WSW","ST THOMAS",18.3394,-64.9519,1820364,6457114
201502,93360,560654,2,1.24,"SW","ST THOMAS",18.3397,-64.9454,1820382,6456724
201502,93360,560654,3,1.28,"SW","ST THOMAS",18.3387,-64.9453,1820322,6456718
201502,93360,560654,4,1.52,"WSW","ST THOMAS",18.3378,-64.9493,1820268,6456958
201502,93360,560654,5,1.59,"WSW","ST THOMAS",18.3383,-64.9509,1820298,6457054
201502,93360,560655,1,.25,"W","ST THOMAS",18.3501,-64.9338,1821006,6456028
201502,93360,560655,2,.17,"WSW","ST THOMAS",18.3493,-64.9324,1820958,6455944
201502,93360,560655,3,.22,"WSW","ST THOMAS",18.3487,-64.933,1820922,6455980
201502,93360,560655,4,.29,"WSW","ST THOMAS",18.3486,-64.9342,1820916,6456052
201502,93360,560655,5,.29,"W","ST THOMAS",18.3496,-64.9344,1820976,6456064
201502,93388,560833,1,0,"N","PINEY POINT",38.13,-76.53,387800,7631800
201502,93388,560834,1,0,"N","CRISFIELD",37.97,-75.88,3758200,7552800
201502,93412,560954,1,1.11,"E","CAMP CORNER",36.9,-76.9,3654000,7654000
201502,93412,560955,1,1.49,"SSW","ELBERON",37.06,-76.91,373600,7654600
201502,93412,560956,1,4.46,"SSE","MAGRUDER",37.26,-76.65,3715600,7639000
201502,93412,560957,1,1.3,"ESE","SEPTA",37.01,-76.7,37600,7642000
201502,93412,560958,1,1.79,"WSW","MAGRUDER",37.31,-76.71,3718600,7642600
201502,93412,560959,1,.89,"NW","SUFFOLK ARPT",36.68,-76.61,3640800,7636600
201502,93412,560960,1,1.3,"WSW","HUNTERSVILLE",36.86,-76.45,3651600,7627000
201502,93412,560961,1,1.3,"ESE","HAMPTON RDS",36.91,-76.3,3654600,7618000
201502,93412,560962,1,4.32,"NW","PORTSMOUTH",36.86,-76.39,3651600,7623400
201502,93412,560963,1,0,"N","GILMERTON",36.77,-76.32,3646200,7619200
201502,93412,560964,1,1.11,"W","GILMERTON",36.77,-76.34,3646200,7620400
201502,93412,560965,1,1.11,"W","PINEHURST",36.85,-76.39,3651000,7623400
201502,93412,560966,1,.88,"NE","OCEANA",36.84,-76.01,3650400,76600
201502,93424,560976,1,0,"N","JAMESTOWN CBIBS BUOY (44041)",37.19,-76.74,3711400,7644400
201502,93424,560977,1,0,"N","YORKTOWN USCG STATION WLON (YKTV2)",37.23,-76.48,3713800,7628800
201502,93424,560979,1,0,"N","WILLOUGHBY DEGAUSSING STATION WLON (WDSV2)",36.98,-76.32,3658800,7619200
201502,93424,560980,1,0,"N","DOMINION TERMINAL ASSOCIATES WLON (DOMV2)",36.96,-76.43,3657600,7625800
201502,93425,560981,1,0,"N","DELTAVILLE",37.56,-76.29,3733600,7617400
201502,93425,560982,1,0,"N","STINGRAY POINT CBIBS (44058)",37.57,-76.27,3734200,7616200
201502,93425,560983,1,0,"N","NEW POINT COMFORT",37.33,-76.26,3719800,7615600
201502,93425,560984,1,0,"N","YORK RIVER EAST REAR RANGE LIGHT WLON (YKRV2)",37.25,-76.33,3715000,7619800
201502,93425,560986,1,0,"N","HAMPTON FLATS",36.99,-76.35,3659400,7621000
201502,93425,560990,1,0,"N","THIMBLE SHOALS",37.05,-76.26,373000,7615600
201502,93425,560992,1,0,"N","CHESAPEAKE BAY BRIDGE TUNNEL 3RD ISLAND",37.04,-76.08,372400,764800
201502,93425,560993,1,0,"N","KIPTOPEKE WLON (KPTV2)",37.17,-75.99,3710200,7559400
201502,93425,560996,1,0,"N","CHESAPEAKE BAY BRIDGE TUNNEL STATION (CBBV2)",36.97,-76.11,3658200,766600
201502,93425,560998,1,0,"N","SILVER BEACH",37.49,-75.98,3729400,7558800
201502,93425,560999,1,4.75,"SE","CHESAPEAKE BAY BRIDGE TUNNEL 3RD ISLAND",37,-76.01,3700,76600
201502,93431,561004,1,.88,"NW","CAPE HENRY",36.93,-76.01,3655800,76600
201502,93431,561006,1,0,"N","SANDBRIDGE",36.7,-75.92,3642000,7555200
201502,93431,561007,1,0,"N","RUDEE INLET",36.83,-75.97,3649800,7558200
201502,93431,561008,1,7.01,"WSW","SANDBRIDGE",36.65,-76.03,3639000,761800
201502,92108,551830,3,1.77,"ESE","COPELAND",48.89,-116.3442,4853400,11620652
201502,92108,551830,4,1.34,"SE","COPELAND",48.8868,-116.3583,4853208,11621498
201502,92108,551831,1,0,"N","BONNERS FERRY",48.7,-116.32,4842000,11619200
201502,92108,551831,2,1.18,"ESE","BONNERS FERRY",48.6955,-116.2951,4841730,11617706
201502,92108,551831,3,.99,"SSE","BONNERS FERRY",48.6873,-116.3097,4841238,11618582
201502,92108,551831,4,.74,"SSW","BONNERS FERRY",48.6901,-116.3262,4841406,11619572
201502,92108,551832,1,.42,"W","KINGSTON",47.5499,-116.279,4732994,11616740
201502,92108,551832,2,.19,"SSE","KINGSTON",47.5476,-116.2678,4732856,11616068
201502,92108,551832,3,.2,"E","KINGSTON",47.55,-116.2657,4733000,11615942
201502,92108,551832,4,.27,"WNW","KINGSTON",47.5521,-116.275,4733126,11616500
201502,92109,551809,1,2.22,"SSE","REPUBLIC",48.6204,-118.7311,4837224,11843866
201502,92109,551809,2,2.27,"SSE","REPUBLIC",48.6199,-118.7301,4837194,11843806
201502,92109,551809,3,2.29,"SSE","REPUBLIC",48.6195,-118.7306,4837170,11843836
201502,92109,551809,4,2.24,"SSE","REPUBLIC",48.6199,-118.7315,4837194,11843890
201502,92109,551810,1,.63,"NW","METALINE",48.8575,-117.388,4851450,11723280
201502,92109,551810,2,.64,"NNW","METALINE",48.8579,-117.3875,4851474,11723250
201502,92109,551810,3,.61,"NNW","METALINE",48.8576,-117.3868,4851456,11723208
201502,92109,551810,4,.6,"NW","METALINE",48.8573,-117.3874,4851438,11723244
201502,92109,551811,1,6.1,"WNW","DIAMOND LAKE",48.1567,-117.3062,489402,11718372
201502,92109,551811,2,5.91,"WNW","DIAMOND LAKE",48.1571,-117.3015,489426,11718090
201502,92109,551811,3,5.87,"WNW","DIAMOND LAKE",48.1549,-117.3017,489294,11718102
201502,92109,551811,4,6.02,"WNW","DIAMOND LAKE",48.1548,-117.3052,489288,11718312
201502,92109,551812,1,1.86,"WSW","MATNEYS SPUR",48.6427,-118.1693,4838562,11810158
201502,92109,551812,2,1.79,"WSW","MATNEYS SPUR",48.6425,-118.1676,4838550,11810056
201502,92109,551812,3,1.77,"WSW","MATNEYS SPUR",48.6429,-118.1672,4838574,11810032
201502,92109,551812,4,1.84,"WSW","MATNEYS SPUR",48.6431,-118.1689,4838586,11810134
201502,92109,551813,1,5,"NW","OROVILLE",48.9812,-119.5079,4858872,11930474
201502,92109,551813,2,4.79,"W","OROVILLE SCOTT ARPT",48.9806,-119.5045,4858836,11930270
201502,92109,551813,3,4.84,"NW","OROVILLE",48.9784,-119.5072,4858704,11930432
201502,92109,551813,4,4.95,"NW","OROVILLE",48.9792,-119.5093,4858752,11930558
201502,92109,551815,1,2.61,"SSW","METALINE",48.8182,-117.4109,4849092,11724654
201502,92109,551815,2,2.55,"SSW","METALINE",48.8141,-117.3927,4848846,11723562
201502,92109,551815,3,.82,"SE","METALINE FALLS",48.8623,-117.3563,4851738,11721378
201502,92109,551815,4,.52,"W","METALINE FALLS",48.8693,-117.3814,4852158,11722884
201502,92109,551829,1,6,"ESE","ROCK IS",47.3368,-120.0116,4720208,120696
201502,92109,551829,2,2.01,"SW","APPLEDALE",47.3313,-120.003,4719878,120180
201502,92109,551829,3,1.54,"SW","APPLEDALE",47.3358,-119.9953,4720148,11959718
201502,92109,551829,4,1.66,"WSW","APPLEDALE",47.3399,-120.0022,4720394,120132
201502,92273,552838,1,2.94,"NW","ISOM",37.9789,-81.9095,3758734,8154570
201502,92273,552838,2,1.08,"NNE","BANCO",38.0146,-82.0131,38876,82786
201502,92273,552838,3,3.28,"NNW","WHIRLWIND",37.9748,-82.1497,3758488,828982
201502,92273,552838,4,.77,"WNW","THREE FORKS ARPT",37.9061,-82.0619,3754366,823714
201502,92408,553652,1,5.26,"NNE","CLEARWATER BEACH",28.0514,-82.7999,283084,8247994
201502,93096,558376,1,.91,"SW","LIVE OAK",30.29,-82.99,3017400,8259400
201502,93096,558377,1,0,"N","JENNINGS",30.6,-83.1,3036000,836000
201502,93096,558378,1,1.39,"WNW","DAYVILLE",29.64,-82.4,2938400,8224000
201502,93166,559950,1,0,"N","EVANSVILLE",37.98,-87.55,3758800,8733000
201502,93167,559806,1,0,"S","MURRAY",36.62,-88.32,3637200,8819200
201502,93167,559808,1,0,"N","OWENSBORO",37.77,-87.12,3746200,877200
201502,93167,559811,1,0,"N","TRENTON",36.72,-87.27,3643200,8716200
201502,93167,559811,2,0,"N","GUTHRIE",36.65,-87.17,3639000,8710200
201502,93167,559814,1,0,"N","HOPKINSVILLE",36.85,-87.48,3651000,8728800
201502,93167,559814,2,0,"N","OAK GROVE",36.67,-87.43,3640200,8725800
201502,93167,559943,1,.49,"S","PARADISE",37.2629,-86.9801,3715774,8658806
201502,93167,559943,2,.42,"SSE","PARADISE",37.2646,-86.9765,3715876,8658590
201502,93167,559943,3,.81,"N","PARADISE",37.2817,-86.9807,3716902,8658842
201502,93167,559943,4,.8,"NW","PARADISE",37.2794,-86.9885,3716764,8659310
201502,93168,559803,1,0,"N","SIKESTON",36.88,-89.58,3652800,8934800
201502,93168,559803,2,0,"N","LAMBERT",37.08,-89.62,374800,8937200
201502,93218,561160,1,2.81,"NW","SLAYDEN",36.3267,-87.5079,3619602,8730474
201502,93218,561160,2,1.34,"NW","BELLSBURG",36.2941,-87.2164,3617646,8712984
201502,93218,561160,3,2.55,"SSW","TENNESSEE CITY",36.0675,-87.5415,364050,8732490
201502,93218,561160,4,.52,"WSW","EDGEWOOD",36.1763,-87.5381,3610578,8732286
201502,93218,561161,1,3.49,"S","FT HENRY",36.4303,-88.0087,3625818,88522
201502,93218,561161,2,2.87,"SW","MODEL",36.6267,-88.0129,3637602,88774
201502,93218,561161,3,5.39,"NNE","LEGATE",36.6158,-87.6479,3636948,8738874
201502,93218,561161,4,1.4,"N","THROCKMORTON",36.4499,-87.6254,3626994,8737524
201502,93218,561162,1,3.48,"SW","BOSTON",35.8106,-87.0687,3548636,874122
201505,93957,564900,1,1.09,"SW","SCHUYLER",41.4386,-97.0845,4126316,975070
201505,93957,564902,1,3.16,"WSW","TILDEN",42.04,-97.89,422400,9753400
201505,93957,564898,1,2.08,"SW","PLATTE CENTER",41.51,-97.53,4130600,9731800
201502,91973,551138,1,.69,"S","WHITE CITY",27.36,-80.33,2721600,8019800
201502,91974,551140,1,11.97,"E","VERO BEACH",27.6554,-80.3766,2739324,8022596
201502,91974,551193,1,3.74,"E","STUART",27.191,-80.19,2711460,8011400
201502,92055,551572,1,0,"N","EDWARDS",32.33,-90.6,3219800,9036000
201502,92055,551573,1,.9,"SE","RAYMOND",32.26,-90.42,3215600,9025200
201502,92055,551574,1,4.06,"WSW","FARMHAVEN",32.65,-89.81,3239000,8948600
201502,92055,551575,1,1.34,"WNW","JACKSON",32.338,-90.191,3220280,9011460
201502,92055,551577,1,3.27,"NNW","ST ANN",32.82,-89.68,3249200,8940800
201502,92055,551578,1,1.74,"W","MADDEN",32.68,-89.38,3240800,8922800
201502,92055,551579,1,1.89,"SE","CRYSTAL SPGS",31.9599,-90.348,3157594,9020880
201502,92055,551580,1,0,"N","HOPE",32.75,-89.25,3245000,8915000
201502,92055,551581,1,2.56,"WNW","DE KALB",32.7904,-88.6869,3247424,8841214
201502,92055,551582,1,0,"N","JACKSON HAWKINS FLD",32.33,-90.22,3219800,9013200
201502,92055,551887,1,.65,"ENE","STOUT",32.3033,-90.8897,3218198,9053382
201502,92055,551888,1,2.68,"SSE","REGANTON",32.1161,-90.7278,326966,9043668
201502,92055,551889,1,1.38,"S","(NMM)NAS MERIDIAN",32.53,-88.57,3231800,8834200
201502,92056,551570,1,1.16,"E","TRANSYLVANIA",32.68,-91.18,3240800,9110800
201502,92056,551571,1,.69,"S","OAK RIDGE",32.62,-91.77,3237200,9146200
201502,92070,551643,1,0,"N","BANDON",43.12,-124.42,437200,12425200
201502,92070,551643,2,1.51,"W","MYRTLE PT",43.07,-124.16,434200,1249600
201502,92070,551643,3,1.51,"E","NORWAY",43.1,-124.12,436000,1247200
201502,92070,551643,4,.5,"E","COALEDO",43.23,-124.22,4313800,12413200
201502,92070,551643,5,.86,"NW","BULLARDS",43.16,-124.41,439600,12424600
201502,92071,551647,1,2.62,"WNW","BYERTE",42.93,-124.17,4255800,12410200
201502,92071,551647,2,.51,"E","POWERS STATE ARPT",42.87,-124.06,4252200,1243600
201502,92071,551647,3,3.54,"E","BROADBENT",43.02,-124.08,431200,1244800
201502,92071,551647,4,.86,"NW","MYRTLE PT",43.08,-124.14,434800,1248400
201502,92071,551647,5,2.02,"W","MYRTLE PT",43.07,-124.17,434200,12410200
201502,92072,551652,1,3.15,"SSW","RIDDLE",42.91,-123.4,4254600,12324000
201502,92072,551652,2,2.14,"ESE","RIDDLE",42.94,-123.33,4256400,12319800
201502,92072,551652,3,1.67,"ENE","RIDDLE",42.96,-123.34,4257600,12320400
201502,92072,551652,4,4.95,"NE","DADS CREEK",42.93,-123.48,4255800,12328800
201502,92072,551652,5,3.68,"NE","DADS CREEK",42.91,-123.49,4254600,12329400
201502,92074,551654,1,1.71,"NW","MARIAL",42.74,-123.9,4244400,12354000
201502,92074,551654,2,2.07,"N","WEDDERBURN",42.46,-124.42,4227600,12425200
201502,92074,551654,3,3.45,"S","GOLD BEACH MUNI ARPT",42.37,-124.42,4222200,12425200
201502,92074,551654,4,7.75,"SSE","MARIAL",42.61,-123.85,4236600,12351000
201502,92074,551654,5,6.74,"ENE","MARIAL",42.74,-123.75,4244400,12345000
201502,92076,551657,1,2.48,"NE","HAMBURG",41.8,-123.03,4148000,1231800
201502,92076,551657,2,10.73,"SSW","HAMBURG",41.64,-123.16,4138400,1239600
201502,92076,551657,3,0,"N","FT JONES SCOT VLY AR",41.55,-122.85,4133000,12251000
201502,92076,551657,4,1.7,"ENE","FT JONES",41.63,-122.8,4137800,12248000
201502,92076,551657,5,6.1,"SSE","SCOTT BAR",41.67,-122.95,4140200,12257000
201502,92077,551660,1,2.07,"NE","CLEAR CREEK",41.74,-123.42,4144400,12325200
201502,92077,551660,2,2.81,"S","SEIAD VLY",41.81,-123.21,4148600,12312600
201502,92077,551660,3,1.69,"WNW","SCOTT BAR",41.76,-123.03,4145600,1231800
201502,92077,551660,4,.51,"E","HORSE CREEK",41.83,-122.99,4149800,12259400
201502,92077,551660,5,6.33,"NNE","HAPPY CAMP",41.88,-123.32,4152800,12319200
201502,92079,551679,1,0,"N","CALLAHAN",41.32,-122.8,4119200,12248000
201502,92079,551679,2,0,"N","FT JONES",41.62,-122.83,4137200,12249800
201502,92079,551679,3,2.93,"NNW","ORO FINO",41.6198,-122.9398,4137188,12256388
201502,92079,551679,4,5.32,"WNW","CALLAHAN",41.3523,-122.8931,4121138,12253586
201502,92081,551721,1,7.92,"N","WIMER",42.6441,-123.1348,4238646,1238088
201502,92081,551721,2,1.57,"WNW","COPPER",42.0411,-123.1567,422466,1239402
201502,92081,551721,3,6.34,"S","LINCOLN",42.0085,-122.4097,42510,12224582
201502,92081,551721,4,3.71,"SSE","PROSPECT",42.6986,-122.4591,4241916,12227546
201502,92081,551724,1,4.6,"SSE","PLACER",42.5693,-123.2831,4234158,12316986
201502,92081,551724,2,8.65,"NW","GALICE",42.6542,-123.7061,4239252,12342366
201502,92081,551724,3,6.21,"SW","O BRIEN",42.0065,-123.7857,42390,12347142
201502,92081,551724,4,13.65,"SE","HOLLAND",42.0126,-123.316,42756,12318960
201502,92081,551734,1,0,"N","(4BK)BROOKINGS",42.05,-124.28,423000,12416800
201502,92081,551734,2,0,"N","GOLD BEACH",42.25,-124.42,4215000,12425200
201502,92081,551734,3,.33,"S","OPHIR",42.5652,-124.379,4233912,12422740
201502,92081,551734,4,1.75,"SSE","PORT ORFORD",42.7268,-124.4861,4243608,12429166
201502,92081,551734,5,9.07,"E","PORT ORFORD",42.7511,-124.3213,4245066,12419278
201502,92081,551734,6,9.37,"E","HARBOR",42.0248,-124.0906,421488,1245436
201502,92081,551739,1,37.63,"NNE","LANGLOIS",43.4412,-124.2334,4326472,12414004
201502,92081,551739,2,7.92,"NNE","LANGLOIS",43.0211,-124.3762,431266,12422572
201502,92081,551739,3,18.74,"NNW","MARIAL",42.9729,-124.0137,4258374,124822
201502,92081,551739,4,46.6,"NNE","LANGLOIS",43.4812,-123.9368,4328872,12356208
201502,92092,551747,1,2.32,"S","WEED ARPT",41.4366,-122.4536,4126196,12227216
201502,92092,551747,2,4.49,"W","DUNSMUIR",41.2076,-122.3547,4112456,12221282
201502,92092,551747,3,2.38,"ESE","DUNSMUIR",41.2019,-122.2311,4112114,12213866
201502,92092,551747,4,2.65,"ENE","EDGEWOOD",41.4839,-122.3822,4129034,12222932
201502,92094,551748,1,.2,"S","CEDAR HAMMOCK",27.4771,-82.5294,2728626,8231764
201502,92094,551749,1,2.59,"ESE","BUCKINGHAM",26.6505,-81.6942,2639030,8141652
201502,92108,551830,1,1,"SE","COPELAND",48.8898,-116.3644,4853388,11621864
201502,92108,551830,2,1.55,"ESE","COPELAND",48.894,-116.3471,4853640,11620826
201502,92408,553653,1,.05,"NE","CLEARWATER BEACH",27.9805,-82.8294,2758830,8249764
201502,92408,553654,1,.69,"N","CEDAR KEY",29.14,-83.03,298400,831800
201502,92417,553874,1,10.44,"N","BASINGER",27.53,-81.01,2731800,81600
201502,92417,553875,1,18.54,"NNW","BASINGER",27.63,-81.14,2737800,818400
201502,92417,553875,2,8.23,"WNW","FT DRUM",27.55,-80.95,2733000,8057000
201502,92417,553875,3,7.86,"ENE","BASINGER",27.42,-80.91,2725200,8054600
201502,92417,553875,4,3.02,"NNW","BASINGER",27.42,-81.05,2725200,813000
201502,92417,553875,5,14.68,"NW","BASINGER",27.52,-81.21,2731200,8112600
201502,92417,553911,1,1.97,"ENE","JENSEN BEACH",27.26,-80.2,2715600,8012000
201502,92417,553911,2,3.51,"N","GOMEZ",27.13,-80.14,277800,808400
201502,92417,553911,3,1.51,"SSW","HOBE SOUND",27.05,-80.14,273000,808400
201502,92417,553911,4,8,"E","INDIANTOWN CRL T ARP",27.03,-80.3,271800,8018000
201502,92417,553911,5,8.12,"E","INDIANTOWN CRL T ARP",27.05,-80.3,273000,8018000
201502,92417,553911,6,2.77,"NW","LIGHTHOUSE PT",27.21,-80.3,2712600,8018000
